clip_id,window_start,window_end,track_a_id,track_b_id,label,accel_mean,accel_var,accel_range,accel_energy,rel_vel_mean,rel_vel_var,rel_vel_range,rel_vel_energy
S015C001P007R002A059,33,37,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,34,38,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,35,39,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,36,40,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,37,41,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,38,42,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,39,43,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,40,44,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,41,45,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,42,46,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,43,47,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,44,48,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,45,49,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,46,50,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,47,51,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,48,52,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,49,53,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,50,54,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,51,55,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,52,56,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,53,57,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,54,58,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,55,59,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,56,60,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,57,61,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,58,62,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,59,63,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,60,64,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,61,65,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,62,66,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,63,67,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,64,68,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,65,69,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,66,70,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,67,71,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,68,72,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,69,73,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,70,74,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,71,75,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,72,76,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,73,77,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,74,78,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,75,79,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,76,80,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,77,81,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,78,82,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,79,83,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,80,84,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,81,85,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,82,86,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,83,87,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,84,88,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,85,89,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,86,90,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,87,91,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,88,92,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,89,93,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,90,94,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,91,95,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,92,96,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,93,97,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,94,98,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,95,99,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,96,100,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,97,101,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,98,102,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,99,103,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,100,104,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,101,105,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S015C001P007R002A059,102,106,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000003,1.0,1.0
S015C001P007R002A059,103,107,0,1,0,1.0,0.0,0.0,5.0,0.4,0.24000000000000005,1.0,2.0
S015C001P007R002A059,104,108,0,1,0,1.0,0.0,0.0,5.0,0.6,0.24000000000000005,1.0,3.0
S015C001P007R002A059,105,109,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S015C001P007R002A059,106,110,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S015C001P007R002A059,107,111,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S015C001P007R002A059,108,112,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S015C001P007R002A059,109,113,0,1,0,1.0,0.0,0.0,5.0,0.6,0.24000000000000005,1.0,3.0
S015C001P007R002A059,110,114,0,1,0,1.0,0.0,0.0,5.0,0.6,0.24000000000000005,1.0,3.0
S015C001P007R002A059,111,115,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S015C001P007R002A059,112,116,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S015C001P007R002A059,113,117,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S015C001P007R002A059,114,118,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S015C001P007R002A059,115,119,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S015C001P007R002A059,116,120,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S015C001P007R002A059,117,121,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S015C001P007R002A059,118,122,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S015C001P007R002A059,119,123,0,1,0,1.0,0.0,0.0,5.0,0.8392994756441435,0.10329863411298887,0.8035026217792824,4.038611219647616
S015C001P007R002A059,120,124,0,1,0,1.0,0.0,0.0,5.0,0.8392994756441435,0.10329863411298887,0.8035026217792824,4.038611219647615
S015C001P007R002A059,121,125,0,1,0,1.0,0.0,0.0,5.0,0.8392994756441435,0.10329863411298887,0.8035026217792824,4.038611219647615
S015C001P007R002A059,122,126,0,1,0,1.0,0.0,0.0,5.0,0.6931931745195483,0.1417281206213982,0.8035026217792824,3.1112244891094365
S015C001P007R002A059,123,127,0,1,0,1.0,0.0,0.0,5.0,0.6475884718829754,0.1220636081458653,0.8035026217792824,2.7071721853079627
S004C002P003R002A059,0,4,0,1,0,0.6,0.24000000000000005,1.0,3.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,1,5,0,1,0,0.7985821832087516,0.15944091410131483,1.0,3.985872087198855,0.0,0.0,0.0,0.0
S004C002P003R002A059,2,6,0,1,0,0.8591022654968239,0.0774311166587709,0.6973995885596387,4.077439096202731,0.0,0.0,0.0,0.0
S004C002P003R002A059,3,7,0,1,0,0.7173950933641142,0.11782236816146767,0.7085358606635481,3.1623904407218695,0.0,0.0,0.0,0.0
S004C002P003R002A059,4,8,0,1,0,0.6938291055684626,0.10672406372306176,0.7085358606635481,2.9406144572849726,0.0,0.0,0.0,0.0
S004C002P003R002A059,5,9,0,1,0,0.6938291055684626,0.10672406372306176,0.7085358606635481,2.940614457284972,0.0,0.0,0.0,0.0
S004C002P003R002A059,6,10,0,1,0,0.695246922359711,0.10758019096657363,0.7085358606635481,2.9547423700861177,0.0,0.0,0.0,0.0
S004C002P003R002A059,7,11,0,1,0,0.6654249966348467,0.13455653015185876,0.8465092171839599,2.886734781491722,0.0,0.0,0.0,0.0
S004C002P003R002A059,8,12,0,1,0,0.7010485372072985,0.11298905717857077,0.8465092171839599,3.022290543495319,0.0,0.0,0.0,0.0
S004C002P003R002A059,9,13,0,1,0,0.6519543891472528,0.10484598485952282,0.8465092171839599,2.649452551939452,0.0,0.0,0.0,0.0
S004C002P003R002A059,10,14,0,1,0,0.4796737984851222,0.10364538570494666,0.8614029533106535,1.6686616932904614,0.0,0.0,0.0,0.0
S004C002P003R002A059,11,15,0,1,0,0.4251456250597322,0.05879379778542887,0.5887620861837031,1.197713001464296,0.0,0.0,0.0,0.0
S004C002P003R002A059,12,16,0,1,0,0.48563273634304804,0.040565326964138185,0.5887620861837031,1.382022407860873,0.0,0.0,0.0,0.0
S004C002P003R002A059,13,17,0,1,0,0.5917163679033057,0.08217480022294718,0.8614029533106535,2.1615153013381376,0.0,0.0,0.0,0.0
S004C002P003R002A059,14,18,0,1,0,0.6643765037590031,0.10982971651914353,0.8614029533106535,2.7561292763309013,0.0,0.0,0.0,0.0
S004C002P003R002A059,15,19,0,1,0,0.836657094421134,0.04738893335076439,0.5440736607673803,3.7369201349798926,0.0,0.0,0.0,0.0
S004C002P003R002A059,16,20,0,1,0,0.891185267846524,0.04736258373453095,0.5440736607673803,4.207868826806058,0.0,0.0,0.0,0.0
S004C002P003R002A059,17,21,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,18,22,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,19,23,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,20,24,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,21,25,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,22,26,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,23,27,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,24,28,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,25,29,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,26,30,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,27,31,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,28,32,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,29,33,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,30,34,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,31,35,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,32,36,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,33,37,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,34,38,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,35,39,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,36,40,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,37,41,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,38,42,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,39,43,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,40,44,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,41,45,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,42,46,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,43,47,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,44,48,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,45,49,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,46,50,0,1,0,0.9675368808701441,0.0042154164145568615,0.16231559564927944,4.701715161292421,0.0,0.0,0.0,0.0
S004C002P003R002A059,47,51,0,1,0,0.9675368808701441,0.0042154164145568615,0.16231559564927944,4.701715161292421,0.0,0.0,0.0,0.0
S004C002P003R002A059,48,52,0,1,0,0.9675368808701441,0.0042154164145568615,0.16231559564927944,4.701715161292421,0.0,0.0,0.0,0.0
S004C002P003R002A059,49,53,0,1,0,0.9675368808701441,0.0042154164145568615,0.16231559564927944,4.701715161292421,0.0,0.0,0.0,0.0
S004C002P003R002A059,50,54,0,1,0,0.9675368808701441,0.0042154164145568615,0.16231559564927944,4.701715161292421,0.0,0.0,0.0,0.0
S004C002P003R002A059,51,55,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,52,56,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,53,57,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,54,58,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,55,59,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,56,60,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,57,61,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,58,62,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,59,63,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,60,64,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S004C002P003R002A059,61,65,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000003,1.0,1.0
S004C002P003R002A059,62,66,0,1,0,1.0,0.0,0.0,5.0,0.4,0.24000000000000005,1.0,2.0
S004C002P003R002A059,63,67,0,1,0,1.0,0.0,0.0,5.0,0.6,0.24000000000000005,1.0,3.0
S004C002P003R002A059,64,68,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S004C002P003R002A059,65,69,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,66,70,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,67,71,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,68,72,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,69,73,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,70,74,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,71,75,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,72,76,0,1,0,1.0,0.0,0.0,5.0,0.9965775552639439,4.685251188543263e-05,0.017112223680280536,4.966068380838723
S004C002P003R002A059,73,77,0,1,0,1.0,0.0,0.0,5.0,0.9965775552639439,4.685251188543263e-05,0.017112223680280536,4.966068380838723
S004C002P003R002A059,74,78,0,1,0,1.0,0.0,0.0,5.0,0.9965775552639439,4.685251188543263e-05,0.017112223680280536,4.966068380838723
S004C002P003R002A059,75,79,0,1,0,1.0,0.0,0.0,5.0,0.9965775552639439,4.685251188543263e-05,0.017112223680280536,4.966068380838723
S004C002P003R002A059,76,80,0,1,0,1.0,0.0,0.0,5.0,0.9965775552639439,4.685251188543263e-05,0.017112223680280536,4.966068380838723
S004C002P003R002A059,77,81,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,78,82,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,79,83,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,80,84,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,81,85,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,82,86,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S004C002P003R002A059,83,87,0,1,0,1.0,0.0,0.0,5.0,0.9536735952201708,0.008584543119298347,0.23163202389914628,4.5903893466973225
S004C002P003R002A059,84,88,0,1,0,1.0,0.0,0.0,5.0,0.9536735952201708,0.008584543119298347,0.23163202389914628,4.590389346697322
S004C002P003R002A059,85,89,0,1,0,1.0,0.0,0.0,5.0,0.9536735952201708,0.008584543119298347,0.23163202389914628,4.590389346697322
S004C002P003R002A059,86,90,0,1,0,1.0,0.0,0.0,5.0,0.9536735952201708,0.008584543119298347,0.23163202389914628,4.590389346697322
S004C002P003R002A059,87,91,0,1,0,1.0,0.0,0.0,5.0,0.9536735952201708,0.008584543119298347,0.23163202389914628,4.590389346697322
S004C002P003R002A059,88,92,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S004C002P003R002A059,89,93,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S004C002P003R002A059,90,94,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S004C002P003R002A059,91,95,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S004C002P003R002A059,92,96,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S004C002P003R002A059,93,97,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S008C003P025R001A057,0,4,0,1,0,0.58050635586409,0.22592509333806202,1.0,2.814563612683338,0.4251857338554813,0.1421571138293441,0.9682651317510748,1.6147001105178411
S008C003P025R001A057,1,5,0,1,0,0.78050635586409,0.153722550992426,1.0,3.814563612683338,0.5930601944040376,0.11212880043935729,0.9682651317510748,2.3192459731295605
S008C003P025R001A057,2,6,0,1,0,0.98050635586409,0.0015200086467899855,0.09746822067954974,4.814563612683338,0.4654024049988644,0.16576724006810742,0.9682651317510748,1.9118331932341723
S008C003P025R001A057,3,7,0,1,0,0.98050635586409,0.0015200086467899855,0.09746822067954974,4.814563612683338,0.47174937864864946,0.17231168931846236,1.0,1.9742958278692462
S008C003P025R001A057,4,8,0,1,0,1.0,0.0,0.0,5.0,0.36787446054855627,0.20557755379845263,1.0,1.7045458626117194
S008C003P025R001A057,5,9,0,1,0,1.0,0.0,0.0,5.0,0.5678744605485562,0.21842776957903007,1.0,2.7045458626117194
S008C003P025R001A057,6,10,0,1,0,1.0,0.0,0.0,5.0,0.6,0.24000000000000005,1.0,3.0
S008C003P025R001A057,7,11,0,1,0,1.0,0.0,0.0,5.0,0.6,0.24000000000000005,1.0,3.0
S008C003P025R001A057,8,12,0,1,0,1.0,0.0,0.0,5.0,0.4,0.24000000000000005,1.0,2.0
S008C003P025R001A057,9,13,0,1,0,1.0,0.0,0.0,5.0,0.5838021885165646,0.2280912272006633,1.0,2.8445811125869684
S008C003P025R001A057,10,14,0,1,0,1.0,0.0,0.0,5.0,0.3838021885165646,0.22161210260728917,1.0,1.8445811125869684
S008C003P025R001A057,11,15,0,1,0,1.0,0.0,0.0,5.0,0.18380218851656457,0.13513297801391494,0.9190109425828229,0.8445811125869686
S008C003P025R001A057,12,16,0,1,0,1.0,0.0,0.0,5.0,0.32472625381606646,0.16276704350266866,0.9190109425828229,1.3410709171004254
S008C003P025R001A057,13,17,0,1,0,1.0,0.0,0.0,5.0,0.32472625381606646,0.16276704350266866,0.9190109425828229,1.3410709171004254
S008C003P025R001A057,14,18,0,1,0,1.0,0.0,0.0,5.0,0.1453489983117933,0.07826952975326602,0.7046203264975095,0.49697930531753853
S008C003P025R001A057,15,19,0,1,0,1.0,0.0,0.0,5.0,0.1453489983117933,0.07826952975326601,0.7046203264975095,0.49697930531753853
S008C003P025R001A057,16,20,0,1,0,1.0,0.0,0.0,5.0,0.281867784161649,0.11313330776490357,0.7046203264975095,0.9629137775655077
S008C003P025R001A057,17,21,0,1,0,1.0,0.0,0.0,5.0,0.1730904183557215,0.06849155312550234,0.6825939292492785,0.49225923026030516
S008C003P025R001A057,18,22,0,1,0,1.0,0.0,0.0,5.0,0.2075453780391082,0.0613124833405837,0.6825939292492785,0.5219378364299002
S008C003P025R001A057,19,23,0,1,0,1.0,0.0,0.0,5.0,0.26606988811680177,0.05330964368937256,0.6825939292492785,0.6205141452592999
S008C003P025R001A057,20,24,0,1,0,1.0,0.0,0.0,5.0,0.31909673062819655,0.036339335687897475,0.5218604317814065,0.6908102959275066
S008C003P025R001A057,21,25,0,1,0,0.9747742236146852,0.002545359176967624,0.126128881926574,4.763650731002899,0.2696032156513949,0.010156259698977094,0.2743928568973981,0.41421076794274814
S008C003P025R001A057,22,26,0,1,0,0.9747742236146852,0.002545359176967624,0.126128881926574,4.763650731002899,0.4071180273288363,0.055855155834939274,0.6760327574381455,1.108001220055312
S008C003P025R001A057,23,27,0,1,0,0.9747742236146852,0.002545359176967624,0.126128881926574,4.763650731002899,0.40372605524432703,0.05749434108683802,0.6929926178606919,1.1024453438499173
S008C003P025R001A057,24,28,0,1,0,0.9747742236146852,0.0025453591769676242,0.126128881926574,4.763650731002899,0.4050037769028635,0.0572734909958713,0.6929926178606919,1.1065077515072783
S008C003P025R001A057,25,29,0,1,0,0.9747742236146852,0.0025453591769676242,0.126128881926574,4.763650731002899,0.5519769343914687,0.10256378406761066,0.8446850620056128,2.0362116008390716
S008C003P025R001A057,26,30,0,1,0,0.9283210244253703,0.02055150215771339,0.35839487787314805,4.411657132739412,0.5009670099035117,0.12489291217969956,0.8446850620056128,1.8793042859568247
S008C003P025R001A057,27,31,0,1,0,0.9283210244253703,0.02055150215771339,0.35839487787314805,4.411657132739412,0.33130549873249604,0.12217238183681331,1.0,1.1596785766360065
S008C003P025R001A057,28,32,0,1,0,0.9283210244253703,0.02055150215771339,0.35839487787314805,4.411657132739412,0.3002425111336186,0.13696560384254008,1.0,1.135555846671806
S008C003P025R001A057,29,33,0,1,0,0.9283210244253703,0.02055150215771339,0.35839487787314805,4.411657132739412,0.3307112794475317,0.1419521742151946,1.0,1.2566106228450902
S008C003P025R001A057,30,34,0,1,0,0.9283210244253703,0.02055150215771339,0.35839487787314805,4.411657132739412,0.1307112794475317,0.03423668599420728,0.47347966531217217,0.25661062284509
S008C003P025R001A057,31,35,0,1,0,1.0,0.0,0.0,5.0,0.09469593306243443,0.035869278954260245,0.47347966531217217,0.22418299346412657
S008C003P025R001A057,32,36,0,1,0,1.0,0.0,0.0,5.0,0.09469593306243443,0.03586927895426025,0.47347966531217217,0.22418299346412657
S008C003P025R001A057,33,37,0,1,0,1.0,0.0,0.0,5.0,0.09469593306243443,0.03586927895426025,0.47347966531217217,0.22418299346412657
S008C003P025R001A057,34,38,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S008C003P025R001A057,35,39,0,1,0,1.0,0.0,0.0,5.0,0.04081168243564947,0.0066623736929131965,0.20405841217824736,0.04163983558070749
S008C003P025R001A057,36,40,0,1,0,1.0,0.0,0.0,5.0,0.04081168243564947,0.0066623736929131965,0.20405841217824736,0.04163983558070749
S008C003P025R001A057,37,41,0,1,0,1.0,0.0,0.0,5.0,0.22948532157956808,0.13365316483471182,0.9433681957195931,0.931583388275948
S008C003P025R001A057,38,42,0,1,0,1.0,0.0,0.0,5.0,0.22948532157956808,0.13365316483471182,0.9433681957195931,0.931583388275948
S008C003P025R001A057,39,43,0,1,0,1.0,0.0,0.0,5.0,0.4294853215795681,0.20185903620288456,1.0,1.931583388275948
S008C003P025R001A057,40,44,0,1,0,1.0,0.0,0.0,5.0,0.3886736391439186,0.226921512773671,1.0,1.8899435526952404
S008C003P025R001A057,41,45,0,1,0,1.0,0.0,0.0,5.0,0.5886736391439186,0.23145205711610356,1.0,2.8899435526952404
S008C003P025R001A057,42,46,0,1,0,1.0,0.0,0.0,5.0,0.5392692540502615,0.2061682972546559,1.0,2.484898128092907
S008C003P025R001A057,43,47,0,1,0,1.0,0.0,0.0,5.0,0.7392692540502616,0.15046059563455128,1.0,3.484898128092907
